agent_id,distributor_id,product_type_id
FIPO1675,DIST2,handset
FIPO1676,DIST2,handset
FIPO1679,DIST2,handset
FIPO1681,DIST4,handset
FIPO1683,DIST4,handset
FIPO1686,DIST2,handset
FIPO1687,DIST2,handset
FIPO1688,DIST2,handset
FIPO1690,DIST4,handset
FIPO1691,DIST4,handset
FIPO1692,DIST4,handset
FIPO1693,DIST2,handset
FIPO1694,DIST2,handset
FIPO1695,DIST4,handset
FIPO1699,DIST2,handset
FIPO1700,DIST4,handset
FIPO1702,DIST2,handset
FIPO1707,DIST4,handset
FIPO1708,DIST2,handset
FIPO1709,DIST4,handset
FIPO1710,DIST4,handset
FIPO1714,DIST4,handset
FIPO1715,DIST4,handset
FIPO1716,DIST2,handset
FIPO1717,DIST4,handset
FIPO1718,DIST4,handset
FIPO1719,DIST4,handset
FIPO1720,DIST2,handset
FIPO1721,DIST4,handset
FIPO1722,DIST4,handset
FIPO1724,DIST2,handset
FIPO1725,DIST4,handset
FIPO1727,DIST2,handset
FIPO1728,DIST4,handset
FIPO1729,DIST4,handset
FIPO1731,DIST4,handset
FIPO1732,DIST4,handset
FIPO1733,DIST4,handset
FIPO1734,DIST4,handset
FIPO1735,DIST2,handset
FIPO1736,DIST4,handset
FIPO1737,DIST2,handset
FIPO1739,DIST4,handset
FIPO1741,DIST4,handset
FIPO1747,DIST2,handset
FIPO1748,DIST4,handset
FIPO1751,DIST2,handset
FIPO1753,DIST4,handset
FIPO1754,DIST4,handset
FIPO1756,DIST4,handset
FIPO1759,DIST4,handset
FIPO1760,DIST4,handset
FIPO1763,DIST4,handset
FIPO1764,DIST2,handset
FIPO1766,DIST4,handset
FIPO1770,DIST4,handset
FIPO1771,DIST2,handset
FIPO1773,DIST4,handset
FIPO1774,DIST4,handset
FIPO1775,DIST2,handset
FIPO1778,DIST2,handset
FIPO1779,DIST2,handset
FIPO1781,DIST2,handset
FIPO1782,DIST4,handset
FIPO1784,DIST2,handset
FIPO1785,DIST4,handset
FIPO1786,DIST2,handset
FIPO1788,DIST4,handset
FIPO1790,DIST4,handset
FIPO1791,DIST2,handset
FIPO1794,DIST2,handset
FIPO1795,DIST2,handset
FIPO1796,DIST2,handset
FIPO1797,DIST2,handset
FIPO1799,DIST2,handset
FIPO1800,DIST2,handset
FIPO1801,DIST2,handset
FIPO1803,DIST2,handset
FIPO1806,DIST4,handset
FIPO1808,DIST4,handset
FIPO1809,DIST4,handset
FIPO1810,DIST4,handset
FIPO1811,DIST2,handset
FIPO1813,DIST2,handset
FIPO1815,DIST4,handset
FIPO1816,DIST2,handset
FIPO1817,DIST2,handset
FIPO1818,DIST4,handset
FIPO1819,DIST4,handset
FIPO1820,DIST2,handset
FIPO1824,DIST4,handset
FIPO1825,DIST2,handset
FIPO1826,DIST4,handset
FIPO1829,DIST2,handset
FIPO1830,DIST4,handset
FIPO1831,DIST4,handset
FIPO1833,DIST2,handset
FIPO1834,DIST2,handset
FIPO1835,DIST2,handset
FIPO1837,DIST4,handset
FIPO1838,DIST2,handset
FIPO1840,DIST4,handset
FIPO1841,DIST2,handset
FIPO1845,DIST2,handset
FIPO1847,DIST2,handset
FIPO1848,DIST4,handset
FIPO1850,DIST4,handset
FIPO1851,DIST4,handset
FIPO1852,DIST4,handset
FIPO1853,DIST2,handset
FIPO1856,DIST2,handset
FIPO1858,DIST2,handset
FIPO1860,DIST4,handset
FIPO1861,DIST2,handset
FIPO1862,DIST4,handset
FIPO1863,DIST4,handset
FIPO1864,DIST2,handset
FIPO1865,DIST4,handset
FIPO1869,DIST4,handset
FIPO1870,DIST2,handset
FIPO1871,DIST4,handset
FIPO1872,DIST4,handset
FIPO1873,DIST2,handset
FIPO1874,DIST2,handset
FIPO1875,DIST4,handset
FIPO1876,DIST2,handset
FIPO1877,DIST4,handset
FIPO1882,DIST2,handset
FIPO1883,DIST4,handset
FIPO1884,DIST2,handset
FIPO1886,DIST2,handset
FIPO1888,DIST4,handset
FIPO1889,DIST2,handset
FIPO1890,DIST2,handset
FIPO1892,DIST2,handset
FIPO1894,DIST4,handset
FIPO1895,DIST4,handset
FIPO1897,DIST4,handset
FIPO1900,DIST2,handset
FIPO1901,DIST2,handset
FIPO1902,DIST4,handset
FIPO1907,DIST4,handset
FIPO1908,DIST2,handset
FIPO1909,DIST4,handset
FIPO1912,DIST4,handset
FIPO1914,DIST4,handset
FIPO1915,DIST4,handset
FIPO1916,DIST2,handset
FIPO1919,DIST4,handset
FIPO1920,DIST4,handset
FIPO1921,DIST4,handset
FIPO1923,DIST4,handset
FIPO1924,DIST4,handset
FIPO1925,DIST2,handset
FIPO1926,DIST4,handset
FIPO1929,DIST4,handset
FIPO1930,DIST2,handset
FIPO1932,DIST2,handset
FIPO1934,DIST2,handset
FIPO1935,DIST4,handset
FIPO1936,DIST4,handset
FIPO1937,DIST4,handset
FIPO1938,DIST4,handset
FIPO1940,DIST2,handset
FIPO1941,DIST4,handset
FIPO1942,DIST2,handset
FIPO1944,DIST2,handset
FIPO1947,DIST2,handset
FIPO1948,DIST2,handset
FIPO1950,DIST2,handset
FIPO1952,DIST4,handset
FIPO1955,DIST2,handset
FIPO1959,DIST4,handset
FIPO1961,DIST4,handset
FIPO1962,DIST2,handset
FIPO1966,DIST4,handset
FIPO1967,DIST4,handset
FIPO1968,DIST2,handset
FIPO1969,DIST4,handset
FIPO1972,DIST4,handset
FIPO1973,DIST2,handset
FIPO1974,DIST4,handset
FIPO1977,DIST4,handset
FIPO1980,DIST2,handset
FIPO1981,DIST2,handset
FIPO1982,DIST4,handset
FIPO1985,DIST4,handset
FIPO1986,DIST4,handset
FIPO1987,DIST4,handset
FIPO1989,DIST2,handset
FIPO1991,DIST2,handset
FIPO1993,DIST4,handset
FIPO1994,DIST2,handset
FIPO1995,DIST2,handset
FIPO1996,DIST4,handset
FIPO1997,DIST4,handset
FIPO1998,DIST2,handset
FIPO1999,DIST2,handset
FIPO2000,DIST4,handset
FIPO2004,DIST2,handset
FIPO2005,DIST4,handset
FIPO2007,DIST2,handset
FIPO2008,DIST4,handset
FIPO2009,DIST4,handset
FIPO2011,DIST2,handset
FIPO2013,DIST2,handset
FIPO2014,DIST4,handset
FIPO2017,DIST4,handset
FIPO2020,DIST4,handset
FIPO2021,DIST2,handset
FIPO2022,DIST4,handset
FIPO2024,DIST2,handset
FIPO2025,DIST4,handset
FIPO2027,DIST2,handset
FIPO2028,DIST2,handset
FIPO2029,DIST2,handset
FIPO2030,DIST2,handset
FIPO2031,DIST2,handset
FIPO2032,DIST2,handset
FIPO2034,DIST4,handset
FIPO2035,DIST4,handset
FIPO2037,DIST4,handset
FIPO2038,DIST2,handset
FIPO2040,DIST2,handset
FIPO2043,DIST4,handset
FIPO2044,DIST2,handset
FIPO2045,DIST2,handset
FIPO2047,DIST4,handset
FIPO2048,DIST2,handset
FIPO2049,DIST4,handset
FIPO2050,DIST2,handset
FIPO2053,DIST2,handset
FIPO2054,DIST4,handset
FIPO2055,DIST4,handset
FIPO2056,DIST2,handset
FIPO2058,DIST4,handset
FIPO2060,DIST4,handset
FIPO2061,DIST4,handset
FIPO2062,DIST2,handset
FIPO2064,DIST2,handset
FIPO2065,DIST2,handset
FIPO2066,DIST4,handset
FIPO2067,DIST2,handset
FIPO2070,DIST4,handset
FIPO2072,DIST4,handset
FIPO2073,DIST2,handset
FIPO2074,DIST2,handset
FIPO2077,DIST2,handset
FIPO2079,DIST4,handset
FIPO2081,DIST4,handset
FIPO2082,DIST4,handset
FIPO2083,DIST4,handset
FIPO2084,DIST2,handset
FIPO2085,DIST2,handset
FIPO2086,DIST2,handset
FIPO2087,DIST2,handset
FIPO2088,DIST4,handset
FIPO2092,DIST4,handset
FIPO2094,DIST4,handset
FIPO2096,DIST2,handset
FIPO2100,DIST2,handset
FIPO2101,DIST4,handset
FIPO2103,DIST2,handset
FIPO2107,DIST4,handset
FIPO2108,DIST2,handset
FIPO2109,DIST4,handset
FIPO2110,DIST4,handset
FIPO2112,DIST4,handset
FIPO2113,DIST4,handset
FIPO2117,DIST2,handset
FIPO2121,DIST2,handset
FIPO2125,DIST2,handset
FIPO2126,DIST2,handset
FIPO2127,DIST2,handset
FIPO2128,DIST2,handset
FIPO2129,DIST2,handset
FIPO2130,DIST2,handset
FIPO2132,DIST4,handset
FIPO2133,DIST4,handset
FIPO2134,DIST2,handset
FIPO2135,DIST4,handset
FIPO2136,DIST4,handset
FIPO2137,DIST4,handset
FIPO2138,DIST2,handset
FIPO2140,DIST4,handset
FIPO2141,DIST4,handset
FIPO2142,DIST4,handset
FIPO2143,DIST4,handset
FIPO2144,DIST4,handset
FIPO2145,DIST4,handset
FIPO2146,DIST4,handset
FIPO2147,DIST4,handset
FIPO2148,DIST4,handset
FIPO2154,DIST4,handset
FIPO2157,DIST4,handset
FIPO2159,DIST2,handset
FIPO2161,DIST2,handset
FIPO2164,DIST4,handset
FIPO2165,DIST4,handset
FIPO2166,DIST4,handset
FIPO2167,DIST2,handset
FIPO2168,DIST4,handset
FIPO2169,DIST2,handset
FIPO2170,DIST2,handset
FIPO2171,DIST4,handset
FIPO2173,DIST2,handset
FIPO2175,DIST4,handset
FIPO2176,DIST4,handset
FIPO2177,DIST2,handset
FIPO2179,DIST4,handset
FIPO2181,DIST4,handset
FIPO2182,DIST4,handset
FIPO2183,DIST2,handset
FIPO2185,DIST2,handset
FIPO2186,DIST2,handset
FIPO2189,DIST2,handset
FIPO2190,DIST4,handset
FIPO2191,DIST4,handset
FIPO2192,DIST2,handset
FIPO2194,DIST4,handset
FIPO2195,DIST4,handset
FIPO2196,DIST4,handset
FIPO2197,DIST2,handset
FIPO2199,DIST4,handset
FIPO2200,DIST2,handset
FIPO2204,DIST4,handset
FIPO2205,DIST2,handset
FIPO2207,DIST2,handset
FIPO2209,DIST4,handset
FIPO2210,DIST4,handset
FIPO2211,DIST4,handset
FIPO2212,DIST2,handset
FIPO2216,DIST2,handset
FIPO2217,DIST2,handset
FIPO2218,DIST4,handset
FIPO2220,DIST2,handset
FIPO2223,DIST2,handset
FIPO2224,DIST4,handset
FIPO2226,DIST4,handset
FIPO2228,DIST2,handset
FIPO2230,DIST4,handset
FIPO2232,DIST4,handset
FIPO2234,DIST4,handset
FIPO2236,DIST4,handset
FIPO2238,DIST4,handset
FIPO2239,DIST2,handset
FIPO2241,DIST4,handset
FIPO2242,DIST2,handset
FIPO2243,DIST4,handset
FIPO2244,DIST2,handset
FIPO2245,DIST4,handset
FIPO2246,DIST4,handset
FIPO2248,DIST4,handset
FIPO2250,DIST2,handset
FIPO2252,DIST2,handset
FIPO2254,DIST2,handset
FIPO2255,DIST4,handset
FIPO2257,DIST2,handset
FIPO2259,DIST4,handset
FIPO2260,DIST2,handset
FIPO2261,DIST4,handset
FIPO2262,DIST2,handset
FIPO2264,DIST4,handset
FIPO2265,DIST4,handset
FIPO2266,DIST2,handset
FIPO2267,DIST2,handset
FIPO2268,DIST2,handset
FIPO2270,DIST4,handset
FIPO2271,DIST4,handset
FIPO2272,DIST4,handset
FIPO2273,DIST2,handset
FIPO2275,DIST4,handset
FIPO2276,DIST2,handset
FIPO2278,DIST2,handset
FIPO2279,DIST4,handset
FIPO2281,DIST4,handset
FIPO2282,DIST4,handset
FIPO2283,DIST2,handset
FIPO2284,DIST2,handset
FIPO2288,DIST4,handset
FIPO2289,DIST2,handset
FIPO2290,DIST2,handset
FIPO2291,DIST4,handset
FIPO2292,DIST4,handset
FIPO2294,DIST4,handset
FIPO2296,DIST2,handset
FIPO2297,DIST2,handset
FIPO2300,DIST4,handset
FIPO2305,DIST4,handset
FIPO2307,DIST2,handset
FIPO2310,DIST2,handset
FIPO2311,DIST2,handset
FIPO2316,DIST2,handset
FIPO2317,DIST2,handset
FIPO2319,DIST2,handset
FIPO2320,DIST4,handset
FIPO2323,DIST4,handset
FIPO2324,DIST4,handset
FIPO2328,DIST4,handset
FIPO2329,DIST4,handset
FIPO2331,DIST4,handset
FIPO2332,DIST2,handset
FIPO2335,DIST2,handset
FIPO2337,DIST4,handset
FIPO2338,DIST4,handset
FIPO2339,DIST4,handset
FIPO2340,DIST4,handset
FIPO2342,DIST4,handset
FIPO2344,DIST4,handset
FIPO2345,DIST4,handset
FIPO2346,DIST4,handset
FIPO2347,DIST4,handset
FIPO2349,DIST4,handset
FIPO2351,DIST4,handset
FIPO2352,DIST4,handset
FIPO2354,DIST2,handset
FIPO2356,DIST4,handset
FIPO2358,DIST4,handset
FIPO2359,DIST4,handset
FIPO2360,DIST4,handset
FIPO2361,DIST4,handset
FIPO2362,DIST4,handset
FIPO2363,DIST2,handset
FIPO2364,DIST4,handset
FIPO2365,DIST2,handset
FIPO2367,DIST2,handset
FIPO2368,DIST2,handset
FIPO2369,DIST2,handset
FIPO2370,DIST2,handset
FIPO2371,DIST2,handset
FIPO2375,DIST2,handset
FIPO2377,DIST4,handset
FIPO2378,DIST4,handset
FIPO2379,DIST4,handset
FIPO2380,DIST4,handset
FIPO2386,DIST4,handset
FIPO2387,DIST2,handset
FIPO2388,DIST4,handset
FIPO2390,DIST2,handset
FIPO2393,DIST2,handset
FIPO2395,DIST2,handset
FIPO2396,DIST4,handset
FIPO2397,DIST4,handset
FIPO2398,DIST2,handset
FIPO2400,DIST4,handset
FIPO2402,DIST4,handset
FIPO2403,DIST4,handset
FIPO2404,DIST2,handset
FIPO2405,DIST2,handset
FIPO2406,DIST4,handset
FIPO2407,DIST4,handset
FIPO2410,DIST2,handset
FIPO2411,DIST4,handset
FIPO2413,DIST2,handset
FIPO2415,DIST4,handset
FIPO2416,DIST4,handset
FIPO2417,DIST2,handset
FIPO2419,DIST2,handset
FIPO2422,DIST2,handset
FIPO2423,DIST2,handset
FIPO2424,DIST2,handset
FIPO2425,DIST2,handset
FIPO2426,DIST2,handset
FIPO2430,DIST2,handset
FIPO2431,DIST2,handset
FIPO2432,DIST2,handset
FIPO2434,DIST2,handset
FIPO2436,DIST4,handset
FIPO2437,DIST2,handset
FIPO2441,DIST4,handset
FIPO2443,DIST2,handset
FIPO2444,DIST2,handset
FIPO2446,DIST2,handset
FIPO2447,DIST4,handset
FIPO2448,DIST2,handset
FIPO2449,DIST4,handset
FIPO2450,DIST2,handset
FIPO2453,DIST4,handset
FIPO2455,DIST4,handset
FIPO2456,DIST4,handset
FIPO2457,DIST2,handset
FIPO2458,DIST4,handset
FIPO2461,DIST2,handset
FIPO2464,DIST4,handset
FIPO2465,DIST2,handset
FIPO2466,DIST4,handset
FIPO2467,DIST4,handset
FIPO2468,DIST2,handset
FIPO2469,DIST4,handset
FIPO2471,DIST4,handset
FIPO2474,DIST2,handset
FIPO2475,DIST2,handset
FIPO2476,DIST4,handset
FIPO2479,DIST2,handset
FIPO2481,DIST4,handset
FIPO2482,DIST4,handset
FIPO2483,DIST4,handset
FIPO2484,DIST4,handset
FIPO2486,DIST2,handset
FIPO2487,DIST4,handset
FIPO2490,DIST2,handset
FIPO2491,DIST4,handset
FIPO2492,DIST2,handset
FIPO2494,DIST4,handset
FIPO2495,DIST4,handset
FIPO2496,DIST4,handset
FIPO2497,DIST2,handset
FIPO2498,DIST4,handset
FIPO2499,DIST4,handset
FIPO2500,DIST2,handset
FIPO2501,DIST2,handset
FIPO2502,DIST4,handset
FIPO2505,DIST2,handset
FIPO2506,DIST2,handset
FIPO2507,DIST4,handset
FIPO2508,DIST4,handset
FIPO2509,DIST4,handset
FIPO2510,DIST2,handset
FIPO2512,DIST2,handset
FIPO2513,DIST2,handset
FIPO2517,DIST4,handset
FIPO2518,DIST4,handset
FIPO2521,DIST2,handset
FIPO2522,DIST4,handset
FIPO2526,DIST4,handset
FIPO2527,DIST2,handset
FIPO2528,DIST4,handset
FIPO2530,DIST2,handset
FIPO2531,DIST2,handset
FIPO2532,DIST4,handset
FIPO2533,DIST4,handset
FIPO2534,DIST4,handset
FIPO2535,DIST2,handset
FIPO2536,DIST2,handset
FIPO2537,DIST2,handset
FIPO2538,DIST2,handset
FIPO2539,DIST4,handset
FIPO2542,DIST2,handset
FIPO2544,DIST2,handset
FIPO2545,DIST2,handset
FIPO2546,DIST2,handset
FIPO2547,DIST2,handset
FIPO2549,DIST4,handset
FIPO2551,DIST4,handset
FIPO2552,DIST2,handset
FIPO2553,DIST4,handset
FIPO2555,DIST2,handset
FIPO2560,DIST4,handset
FIPO2562,DIST2,handset
FIPO2564,DIST2,handset
FIPO2566,DIST4,handset
FIPO2567,DIST4,handset
FIPO2568,DIST4,handset
FIPO2569,DIST4,handset
FIPO2570,DIST2,handset
FIPO2571,DIST4,handset
FIPO2572,DIST2,handset
FIPO2573,DIST2,handset
FIPO2574,DIST4,handset
FIPO2575,DIST4,handset
FIPO2576,DIST2,handset
FIPO2577,DIST4,handset
FIPO2580,DIST2,handset
FIPO2581,DIST2,handset
FIPO2585,DIST4,handset
FIPO2587,DIST4,handset
FIPO2591,DIST4,handset
FIPO2592,DIST4,handset
FIPO2593,DIST2,handset
FIPO2595,DIST2,handset
FIPO2596,DIST2,handset
FIPO2597,DIST4,handset
FIPO2598,DIST2,handset
FIPO2602,DIST4,handset
FIPO2603,DIST2,handset
FIPO2604,DIST4,handset
FIPO2607,DIST4,handset
FIPO2611,DIST2,handset
FIPO2612,DIST2,handset
FIPO2613,DIST2,handset
FIPO2614,DIST4,handset
FIPO2615,DIST4,handset
FIPO2617,DIST2,handset
FIPO2618,DIST2,handset
FIPO2619,DIST4,handset
FIPO2620,DIST4,handset
FIPO2621,DIST4,handset
FIPO2623,DIST4,handset
FIPO2624,DIST4,handset
FIPO2625,DIST2,handset
FIPO2626,DIST2,handset
FIPO2629,DIST4,handset
FIPO2630,DIST2,handset
FIPO2635,DIST4,handset
FIPO2636,DIST2,handset
FIPO2637,DIST2,handset
FIPO2638,DIST2,handset
FIPO2640,DIST4,handset
FIPO2642,DIST4,handset
FIPO2644,DIST4,handset
FIPO2646,DIST4,handset
FIPO2648,DIST4,handset
FIPO2649,DIST2,handset
FIPO2650,DIST4,handset
FIPO2653,DIST4,handset
FIPO2655,DIST2,handset
FIPO2657,DIST4,handset
FIPO2659,DIST4,handset
FIPO2660,DIST2,handset
FIPO2662,DIST4,handset
FIPO2663,DIST2,handset
FIPO2664,DIST2,handset
FIPO2665,DIST4,handset
FIPO2667,DIST4,handset
FIPO2668,DIST4,handset
FIPO2670,DIST2,handset
FIPO2675,DIST2,handset
FIPO2676,DIST4,handset
FIPO2677,DIST2,handset
FIPO2678,DIST4,handset
FIPO2680,DIST4,handset
FIPO2681,DIST2,handset
FIPO2682,DIST2,handset
FIPO2683,DIST4,handset
FIPO2684,DIST4,handset
FIPO2686,DIST2,handset
FIPO2691,DIST2,handset
FIPO2693,DIST2,handset
FIPO2694,DIST4,handset
FIPO2695,DIST4,handset
FIPO2696,DIST4,handset
FIPO2700,DIST2,handset
FIPO2701,DIST4,handset
FIPO2705,DIST4,handset
FIPO2706,DIST4,handset
FIPO2708,DIST2,handset
FIPO2711,DIST4,handset
FIPO2713,DIST4,handset
FIPO2720,DIST2,handset
FIPO2722,DIST4,handset
FIPO2723,DIST4,handset
FIPO2725,DIST4,handset
FIPO2726,DIST2,handset
FIPO2727,DIST4,handset
FIPO2728,DIST2,handset
FIPO2730,DIST4,handset
FIPO2731,DIST2,handset
FIPO2732,DIST4,handset
FIPO2734,DIST4,handset
FIPO2735,DIST4,handset
FIPO2736,DIST4,handset
FIPO2737,DIST4,handset
FIPO2739,DIST4,handset
FIPO2741,DIST4,handset
FIPO2742,DIST4,handset
FIPO2743,DIST2,handset
FIPO2744,DIST2,handset
FIPO2745,DIST2,handset
FIPO2746,DIST4,handset
FIPO2747,DIST4,handset
FIPO2748,DIST4,handset
FIPO2749,DIST2,handset
FIPO2751,DIST2,handset
FIPO2752,DIST4,handset
FIPO2754,DIST2,handset
FIPO2755,DIST2,handset
FIPO2757,DIST2,handset
FIPO2759,DIST4,handset
FIPO2760,DIST4,handset
FIPO2761,DIST4,handset
FIPO2762,DIST2,handset
FIPO2764,DIST4,handset
FIPO2766,DIST4,handset
FIPO2767,DIST2,handset
FIPO2768,DIST4,handset
FIPO2769,DIST4,handset
FIPO2771,DIST2,handset
FIPO2777,DIST4,handset
FIPO2778,DIST4,handset
FIPO2779,DIST2,handset
FIPO2780,DIST2,handset
FIPO2781,DIST2,handset
FIPO2782,DIST4,handset
FIPO2783,DIST2,handset
FIPO2784,DIST2,handset
FIPO2785,DIST4,handset
FIPO2789,DIST4,handset
FIPO2790,DIST2,handset
FIPO2791,DIST2,handset
FIPO2793,DIST2,handset
FIPO2794,DIST2,handset
FIPO2795,DIST4,handset
FIPO2797,DIST2,handset
FIPO2798,DIST2,handset
FIPO2799,DIST4,handset
FIPO2801,DIST2,handset
FIPO2803,DIST4,handset
FIPO2804,DIST2,handset
FIPO2805,DIST4,handset
FIPO2807,DIST4,handset
FIPO2808,DIST4,handset
FIPO2809,DIST2,handset
FIPO2815,DIST4,handset
FIPO2817,DIST4,handset
FIPO2819,DIST4,handset
FIPO2820,DIST4,handset
FIPO2821,DIST2,handset
FIPO2822,DIST4,handset
FIPO2823,DIST4,handset
FIPO2824,DIST4,handset
FIPO2825,DIST4,handset
FIPO2828,DIST4,handset
FIPO2829,DIST2,handset
FIPO2830,DIST4,handset
FIPO2831,DIST2,handset
FIPO2832,DIST2,handset
FIPO2833,DIST4,handset
FIPO2834,DIST4,handset
FIPO2840,DIST2,handset
FIPO2842,DIST4,handset
FIPO2843,DIST2,handset
FIPO2844,DIST2,handset
FIPO2846,DIST4,handset
FIPO2847,DIST4,handset
FIPO2848,DIST4,handset
FIPO2849,DIST2,handset
FIPO2851,DIST4,handset
FIPO2854,DIST4,handset
FIPO2855,DIST4,handset
FIPO2856,DIST4,handset
FIPO2861,DIST2,handset
FIPO2862,DIST2,handset
FIPO2863,DIST4,handset
FIPO2864,DIST4,handset
FIPO2865,DIST2,handset
FIPO2868,DIST2,handset
FIPO2869,DIST2,handset
FIPO2871,DIST4,handset
FIPO2872,DIST4,handset
FIPO2874,DIST4,handset
FIPO2875,DIST2,handset
FIPO2876,DIST2,handset
FIPO2878,DIST4,handset
FIPO2879,DIST2,handset
FIPO2881,DIST4,handset
FIPO2882,DIST4,handset
FIPO2883,DIST2,handset
FIPO2884,DIST4,handset
FIPO2886,DIST2,handset
FIPO2887,DIST4,handset
FIPO2891,DIST2,handset
FIPO2893,DIST4,handset
FIPO2895,DIST2,handset
FIPO2896,DIST2,handset
FIPO2897,DIST4,handset
FIPO2900,DIST4,handset
FIPO2901,DIST4,handset
FIPO2905,DIST4,handset
FIPO2908,DIST4,handset
FIPO2911,DIST4,handset
FIPO2912,DIST4,handset
FIPO2913,DIST2,handset
FIPO2914,DIST2,handset
FIPO2915,DIST2,handset
FIPO2916,DIST2,handset
FIPO2920,DIST4,handset
FIPO2921,DIST4,handset
FIPO2922,DIST2,handset
FIPO2923,DIST2,handset
FIPO2927,DIST2,handset
FIPO2928,DIST2,handset
FIPO2929,DIST2,handset
FIPO2930,DIST2,handset
FIPO2931,DIST4,handset
FIPO2932,DIST2,handset
FIPO2934,DIST4,handset
FIPO2935,DIST2,handset
FIPO2937,DIST4,handset
FIPO2938,DIST2,handset
FIPO2939,DIST4,handset
FIPO2941,DIST4,handset
FIPO2943,DIST4,handset
FIPO2944,DIST4,handset
FIPO2947,DIST2,handset
FIPO2948,DIST2,handset
FIPO2949,DIST4,handset
FIPO2950,DIST4,handset
FIPO2951,DIST2,handset
FIPO2953,DIST2,handset
FIPO2954,DIST2,handset
FIPO2955,DIST4,handset
FIPO2956,DIST4,handset
FIPO2957,DIST4,handset
FIPO2959,DIST4,handset
FIPO2962,DIST2,handset
FIPO2964,DIST4,handset
FIPO2967,DIST2,handset
FIPO2968,DIST4,handset
FIPO2969,DIST2,handset
FIPO2970,DIST4,handset
FIPO2972,DIST4,handset
FIPO2977,DIST4,handset
FIPO2980,DIST4,handset
FIPO2981,DIST2,handset
FIPO2982,DIST2,handset
FIPO2985,DIST4,handset
FIPO2986,DIST4,handset
FIPO2991,DIST2,handset
FIPO2992,DIST4,handset
FIPO2999,DIST2,handset
FIPO3002,DIST2,handset
FIPO3003,DIST4,handset
FIPO3004,DIST2,handset
FIPO3005,DIST4,handset
FIPO3007,DIST4,handset
FIPO3009,DIST4,handset
FIPO3010,DIST4,handset
FIPO3011,DIST2,handset
FIPO3015,DIST4,handset
FIPO3017,DIST4,handset
FIPO3018,DIST2,handset
FIPO3021,DIST4,handset
FIPO3022,DIST2,handset
FIPO3023,DIST2,handset
FIPO3024,DIST2,handset
FIPO3027,DIST4,handset
FIPO3029,DIST4,handset
FIPO3031,DIST2,handset
FIPO3032,DIST2,handset
FIPO3034,DIST4,handset
FIPO3037,DIST2,handset
FIPO3038,DIST4,handset
FIPO3039,DIST4,handset
FIPO3040,DIST4,handset
FIPO3041,DIST4,handset
FIPO3042,DIST2,handset
FIPO3043,DIST4,handset
FIPO3046,DIST2,handset
FIPO3047,DIST4,handset
FIPO3050,DIST4,handset
FIPO3052,DIST2,handset
FIPO3053,DIST4,handset
FIPO3055,DIST4,handset
FIPO3056,DIST2,handset
FIPO3057,DIST4,handset
FIPO3062,DIST4,handset
FIPO3065,DIST4,handset
FIPO3066,DIST2,handset
FIPO3067,DIST4,handset
FIPO3068,DIST2,handset
FIPO3073,DIST2,handset
FIPO3074,DIST4,handset
FIPO3076,DIST2,handset
FIPO3077,DIST2,handset
FIPO3079,DIST2,handset
FIPO3082,DIST2,handset
FIPO3086,DIST2,handset
FIPO3087,DIST2,handset
FIPO3088,DIST2,handset
FIPO3089,DIST4,handset
FIPO3091,DIST2,handset
FIPO3092,DIST2,handset
FIPO3093,DIST2,handset
FIPO3094,DIST4,handset
FIPO3095,DIST4,handset
FIPO3097,DIST2,handset
FIPO3098,DIST2,handset
FIPO3099,DIST2,handset
FIPO3101,DIST4,handset
FIPO3102,DIST4,handset
FIPO3103,DIST4,handset
FIPO3106,DIST2,handset
FIPO3107,DIST4,handset
FIPO3110,DIST4,handset
FIPO3111,DIST2,handset
FIPO3114,DIST2,handset
FIPO3115,DIST4,handset
FIPO3116,DIST4,handset
FIPO3117,DIST4,handset
FIPO3120,DIST2,handset
FIPO3121,DIST4,handset
FIPO3122,DIST2,handset
FIPO3125,DIST2,handset
FIPO3126,DIST2,handset
FIPO3127,DIST4,handset
FIPO3128,DIST4,handset
FIPO3129,DIST4,handset
FIPO3131,DIST4,handset
FIPO3132,DIST2,handset
FIPO3134,DIST2,handset
FIPO3135,DIST4,handset
FIPO3136,DIST2,handset
FIPO3139,DIST4,handset
FIPO3141,DIST4,handset
FIPO3142,DIST4,handset
FIPO3143,DIST4,handset
FIPO3144,DIST2,handset
FIPO3145,DIST4,handset
FIPO3146,DIST4,handset
FIPO3147,DIST4,handset
FIPO3148,DIST4,handset
FIPO3149,DIST4,handset
FIPO3150,DIST4,handset
FIPO3151,DIST4,handset
FIPO3153,DIST4,handset
FIPO3154,DIST4,handset
FIPO3159,DIST4,handset
FIPO3160,DIST4,handset
FIPO3164,DIST2,handset
FIPO3165,DIST2,handset
FIPO3169,DIST4,handset
FIPO3171,DIST2,handset
FIPO3172,DIST4,handset
FIPO3175,DIST4,handset
FIPO3178,DIST4,handset
FIPO3183,DIST2,handset
FIPO3184,DIST2,handset
FIPO3185,DIST4,handset
FIPO3186,DIST4,handset
FIPO3187,DIST4,handset
FIPO3189,DIST2,handset
FIPO3190,DIST4,handset
FIPO3194,DIST2,handset
FIPO3196,DIST2,handset
FIPO3197,DIST4,handset
FIPO3198,DIST4,handset
FIPO3199,DIST2,handset
FIPO3201,DIST2,handset
FIPO3202,DIST2,handset
FIPO3203,DIST4,handset
FIPO3204,DIST4,handset
FIPO3205,DIST2,handset
