site_id,value
SITE_9466,51.0462068792
SITE_10604,50.6737080333
SITE_2073,50.5314224973
SITE_11141,50.8746871442
SITE_2070,50.6630864828
SITE_6301,51.127778784
SITE_2076,50.2365519918
SITE_12152,51.1783959303
SITE_2074,50.6424623982
SITE_21344,50.549798605
SITE_10133,51.2318259768
SITE_17664,50.35441179
SITE_2202,49.6360098085
SITE_21962,50.6401783219
SITE_2174,50.6578100077
SITE_17732,50.5939849816
SITE_2203,50.5244652583
SITE_21598,50.7662115617
SITE_21599,50.5996486612
SITE_9317,51.0885510018
SITE_21597,50.7224581375
SITE_9315,51.0183353403
SITE_9313,51.0172941499
SITE_9312,51.1131080768
SITE_21590,50.6766093667
SITE_21343,50.7278341044
SITE_3509,51.0736546798
SITE_7270,50.7790584521
SITE_5088,51.108789507
SITE_7276,51.2213880519
SITE_7277,51.1628612662
SITE_9568,51.025635097
SITE_21754,50.6613582748
SITE_5082,50.8514425751
SITE_7278,50.0379064828
SITE_7279,50.3680743822
SITE_21750,50.5926459958
SITE_4968,50.6133335725
SITE_5085,51.1841779653
SITE_19437,51.1549428254
SITE_2671,50.733264046
SITE_2670,50.638493043
SITE_2673,49.9506742927
SITE_2672,50.7043682225
SITE_9797,51.0504963
SITE_2676,50.091911708
SITE_2679,50.5356437568
SITE_12554,51.011811732
SITE_9799,51.0413502282
SITE_9798,51.0479224245
SITE_6833,51.2060286198
SITE_2928,49.5677186532
SITE_9275,50.9342484769
SITE_6839,51.19507748
SITE_2927,50.6383688038
SITE_5334,50.8343244711
SITE_5337,50.7429729202
SITE_6757,50.8207287478
SITE_21341,50.4929959355
SITE_1986,49.9141179177
SITE_1987,50.0532012821
SITE_1632,50.8426732063
SITE_1985,49.8704226492
SITE_3210,50.6440086597
SITE_1983,50.6490184121
SITE_1980,49.8827783685
SITE_1637,50.8463022152
SITE_1638,51.3213443577
SITE_21153,50.8233713424
SITE_1988,50.0331014594
SITE_1989,50.1061077147
SITE_7058,50.8784201625
SITE_3222,50.4790737558
SITE_2815,50.4567482878
SITE_2817,50.5184573346
SITE_2816,50.5431714929
SITE_2811,50.4386800167
SITE_6546,51.0522347089
SITE_15797,51.0794012236
SITE_2818,50.6623177257
SITE_6858,50.9018393543
SITE_5255,51.1746203413
SITE_17817,50.4709127166
SITE_20037,51.1024312995
SITE_3175,49.9445690581
SITE_3174,51.0715757685
SITE_3176,50.8494932264
SITE_20248,50.8288751899
SITE_7083,51.0186306357
SITE_7084,51.127075945
SITE_7087,51.055744567
SITE_3378,51.303584393
SITE_20241,50.6614295893
SITE_5424,51.1966416707
SITE_1184,51.231170091
SITE_3374,51.2742444841
SITE_1182,51.2500080615
SITE_3372,51.0764945786
SITE_1181,50.521639292
SITE_19550,51.2040499732
SITE_7033,51.0194486431
SITE_1748,50.8159381137
SITE_1749,50.8088936892
SITE_6461,50.4342963453
SITE_1745,50.856294537
SITE_1746,50.7933743304
SITE_1747,50.8070823042
SITE_1740,51.1507809544
SITE_1742,50.8085323561
SITE_1743,50.835619965
SITE_5029,50.903210525
SITE_5637,50.8885655455
SITE_9012,50.9105730826
SITE_4248,51.0368318504
SITE_8177,51.222779811
SITE_4246,50.951307447
SITE_5630,50.8156931421
SITE_4245,50.9559727951
SITE_4243,50.9513985883
SITE_12569,51.2736167501
SITE_5521,50.3578823672
SITE_6949,50.9521719818
SITE_2584,51.1706920138
SITE_4396,49.9223159988
SITE_6943,51.2939359333
SITE_2583,50.1639550231
SITE_9800,51.0522656332
SITE_20294,51.22918393
SITE_21237,50.1710362375
SITE_7295,51.2202164515
SITE_11171,51.3499922164
SITE_3065,50.4311246301
SITE_11177,50.3824256597
SITE_9414,51.0542232987
SITE_16905,50.8917373783
SITE_19966,50.9982920008
SITE_11179,50.5453957187
SITE_11178,50.4677086455
SITE_1568,51.0134482587
SITE_9502,51.1772721916
SITE_1298,50.1620358775
SITE_2018,50.6626736919
SITE_21229,51.2470262058
SITE_1560,50.6473831684
SITE_1293,51.3114714916
SITE_21236,50.4622827413
SITE_1297,51.2931187042
SITE_1294,51.2891875605
SITE_1295,51.3254513847
SITE_1713,51.0126378717
SITE_9415,50.7971698425
SITE_5253,50.4607685552
SITE_5250,50.5955561589
SITE_2425,51.0331381728
SITE_9387,49.6914799577
SITE_8008,51.0274676664
SITE_21958,50.4863416022
SITE_8004,51.2253904275
SITE_20058,50.8581159034
SITE_21235,50.5807386863
SITE_9505,51.1835363938
SITE_8000,50.3921099005
SITE_9381,50.7471361572
SITE_6547,50.861420194
SITE_21997,50.9982780108
SITE_6545,51.0289129244
SITE_5638,50.6162676453
SITE_1715,50.7252072912
SITE_17686,50.8541579641
SITE_4390,50.8564600057
SITE_1714,50.7806171564
SITE_4394,50.8871907122
SITE_6549,50.8760446679
SITE_6548,51.0291327146
SITE_1366,51.1715776859
SITE_1367,50.866044993
SITE_1364,51.0869934482
SITE_1365,51.1168519777
SITE_1362,51.2835907208
SITE_6655,50.8385804894
SITE_1360,51.2918016611
SITE_21234,50.6462703965
SITE_7461,51.1174932318
SITE_1368,51.0226165233
SITE_1369,51.0238452101
