site_id,product_type_id,pos_count_target
SI001587,sim,3
SI001588,electronic_recharge,2
SI001588,mfs,1
SI001588,physical_recharge,11
SI001588,sim,3
SI001589,electronic_recharge,4
SI001589,physical_recharge,7
SI001589,sim,6
SI001590,electronic_recharge,13
SI001590,handset,147
SI001590,mfs,4
SI001590,physical_recharge,3
SI001590,sim,16
SI001591,electronic_recharge,5
SI001591,handset,83
SI001591,mfs,2
SI001591,physical_recharge,6
SI001591,sim,12
SI001594,electronic_recharge,4
SI001594,handset,55
SI001594,mfs,2
SI001594,physical_recharge,8
SI001594,sim,3
SI001596,electronic_recharge,6
SI001596,handset,209
SI001596,mfs,5
SI001596,physical_recharge,8
SI001596,sim,2
SI001597,electronic_recharge,5
SI001597,handset,38
SI001597,mfs,3
SI001597,physical_recharge,13
SI001597,sim,5
SI001598,electronic_recharge,5
SI001598,handset,181
SI001598,mfs,11
SI001598,physical_recharge,13
SI001598,sim,22
SI001599,electronic_recharge,12
SI001599,handset,165
SI001599,mfs,8
SI001599,physical_recharge,16
SI001599,sim,9
SI001600,electronic_recharge,3
SI001600,handset,145
SI001600,mfs,8
SI001600,physical_recharge,7
SI001600,sim,8
SI001601,electronic_recharge,4
SI001601,handset,140
SI001601,mfs,16
SI001601,physical_recharge,28
SI001601,sim,9
SI001603,sim,2
SI001605,electronic_recharge,3
SI001605,handset,145
SI001605,mfs,5
SI001605,physical_recharge,6
SI001605,sim,2
SI001608,electronic_recharge,7
SI001608,handset,71
SI001608,mfs,8
SI001608,physical_recharge,7
SI001609,electronic_recharge,10
SI001609,mfs,6
SI001609,physical_recharge,4
SI001609,sim,17
SI001610,electronic_recharge,2
SI001610,handset,52
SI001610,mfs,2
SI001610,physical_recharge,8
SI001610,sim,2
SI001611,electronic_recharge,5
SI001611,handset,28
SI001611,mfs,2
SI001611,physical_recharge,16
SI001611,sim,8
SI001612,electronic_recharge,2
SI001612,handset,88
SI001612,mfs,3
SI001612,physical_recharge,5
SI001612,sim,3
SI001613,electronic_recharge,3
SI001613,handset,30
SI001613,sim,6
SI001615,electronic_recharge,3
SI001615,sim,4
SI001616,electronic_recharge,2
SI001616,handset,73
SI001616,mfs,3
SI001616,physical_recharge,6
SI001616,sim,3
SI001617,handset,52
SI001617,physical_recharge,8
SI001617,sim,3
SI001618,electronic_recharge,8
SI001618,mfs,4
SI001618,physical_recharge,19
SI001618,sim,21
SI001620,electronic_recharge,2
SI001620,handset,59
SI001620,mfs,2
SI001620,physical_recharge,7
SI001620,sim,5
SI001621,electronic_recharge,6
SI001621,handset,176
SI001621,mfs,11
SI001621,physical_recharge,10
SI001621,sim,28
SI001623,handset,30
SI001623,mfs,1
SI001623,physical_recharge,7
SI001623,sim,4
SI001625,electronic_recharge,3
SI001625,handset,58
SI001625,mfs,4
SI001625,physical_recharge,4
SI001625,sim,6
SI001626,electronic_recharge,7
SI001626,handset,57
SI001626,mfs,5
SI001626,physical_recharge,8
SI001626,sim,7
SI001627,handset,39
SI001627,mfs,1
SI001627,physical_recharge,8
SI001628,electronic_recharge,3
SI001628,handset,52
SI001628,physical_recharge,9
SI001628,sim,5
SI001629,electronic_recharge,4
SI001629,handset,28
SI001629,mfs,3
SI001629,physical_recharge,4
SI001632,electronic_recharge,3
SI001632,physical_recharge,3
SI001633,handset,62
SI001633,mfs,2
SI001634,electronic_recharge,5
SI001634,handset,143
SI001634,mfs,6
SI001634,physical_recharge,31
SI001634,sim,19
SI001635,electronic_recharge,2
SI001635,handset,118
SI001635,mfs,3
SI001635,physical_recharge,14
SI001635,sim,8
SI001636,electronic_recharge,4
SI001636,handset,194
SI001636,mfs,7
SI001636,physical_recharge,10
SI001636,sim,18
SI001637,electronic_recharge,8
SI001637,handset,72
SI001637,mfs,3
SI001637,physical_recharge,16
SI001638,electronic_recharge,11
SI001638,handset,215
SI001638,mfs,13
SI001638,physical_recharge,19
SI001638,sim,10
SI001640,electronic_recharge,3
SI001640,handset,54
SI001640,mfs,7
SI001640,physical_recharge,14
SI001640,sim,4
SI001641,electronic_recharge,4
SI001641,mfs,3
SI001642,electronic_recharge,13
SI001642,handset,144
SI001642,mfs,13
SI001642,physical_recharge,30
SI001642,sim,36
SI001643,handset,44
SI001644,electronic_recharge,2
SI001644,physical_recharge,8
SI001645,electronic_recharge,8
SI001645,handset,154
SI001645,mfs,12
SI001645,physical_recharge,16
SI001645,sim,19
SI001646,electronic_recharge,5
SI001646,handset,146
SI001646,mfs,4
SI001646,physical_recharge,4
SI001646,sim,20
SI001647,electronic_recharge,5
SI001647,handset,115
SI001647,mfs,3
SI001647,physical_recharge,12
SI001647,sim,9
SI001650,electronic_recharge,8
SI001650,handset,52
SI001650,physical_recharge,6
SI001651,electronic_recharge,1
SI001651,handset,57
SI001651,mfs,3
SI001651,physical_recharge,3
SI001651,sim,14
SI001652,electronic_recharge,4
SI001652,handset,45
SI001652,mfs,6
SI001652,physical_recharge,12
SI001652,sim,12
SI001653,electronic_recharge,5
SI001653,handset,52
SI001653,mfs,4
SI001653,physical_recharge,7
SI001653,sim,7
SI001654,electronic_recharge,3
SI001654,mfs,4
SI001654,physical_recharge,4
SI001654,sim,2
SI001655,electronic_recharge,3
SI001655,mfs,3
SI001655,physical_recharge,4
SI001655,sim,7
SI001656,mfs,2
SI001656,physical_recharge,5
SI001661,electronic_recharge,3
SI001661,handset,46
SI001661,mfs,2
SI001661,physical_recharge,7
SI001661,sim,7
SI001662,electronic_recharge,15
SI001662,handset,90
SI001662,mfs,5
SI001662,physical_recharge,19
SI001662,sim,19
SI001663,electronic_recharge,5
SI001663,handset,134
SI001663,mfs,4
SI001663,physical_recharge,14
SI001663,sim,19
SI001664,electronic_recharge,3
SI001664,handset,138
SI001664,mfs,9
SI001664,physical_recharge,33
SI001664,sim,10
SI001665,electronic_recharge,1
SI001665,handset,53
SI001665,physical_recharge,5
SI001665,sim,5
SI001667,electronic_recharge,3
SI001667,handset,54
SI001670,mfs,2
SI001670,sim,6
SI001672,electronic_recharge,2
SI001672,handset,74
SI001672,mfs,3
SI001672,sim,7
SI001674,electronic_recharge,8
SI001674,handset,94
SI001674,mfs,9
SI001674,physical_recharge,6
SI001674,sim,9
SI001675,handset,55
SI001675,mfs,2
SI001675,physical_recharge,8
SI001675,sim,5
SI001676,electronic_recharge,3
SI001676,handset,92
SI001676,mfs,4
SI001676,physical_recharge,19
SI001676,sim,4
SI001677,electronic_recharge,7
SI001677,mfs,3
SI001677,physical_recharge,8
SI001677,sim,13
SI001678,electronic_recharge,1
SI001679,electronic_recharge,16
SI001679,handset,271
SI001679,mfs,23
SI001679,physical_recharge,32
SI001679,sim,22
SI001680,electronic_recharge,2
SI001680,handset,73
SI001680,mfs,6
SI001681,electronic_recharge,5
SI001681,handset,53
SI001681,mfs,3
SI001681,physical_recharge,13
SI001681,sim,4
SI001682,electronic_recharge,3
SI001682,mfs,4
SI001682,sim,4
SI001683,electronic_recharge,3
SI001685,electronic_recharge,7
SI001685,handset,67
SI001685,mfs,8
SI001685,physical_recharge,16
SI001685,sim,3
SI001686,electronic_recharge,10
SI001686,handset,93
SI001686,mfs,2
SI001686,physical_recharge,19
SI001686,sim,6
SI001687,electronic_recharge,3
SI001687,handset,30
SI001687,physical_recharge,7
SI001688,electronic_recharge,1
SI001688,handset,47
SI001688,mfs,3
SI001689,electronic_recharge,4
SI001689,handset,49
SI001689,mfs,9
SI001689,physical_recharge,6
SI001689,sim,14
SI001690,electronic_recharge,11
SI001690,handset,187
SI001690,mfs,9
SI001690,physical_recharge,11
SI001690,sim,12
SI001694,electronic_recharge,11
SI001694,handset,120
SI001694,mfs,4
SI001694,physical_recharge,13
SI001694,sim,6
SI001695,electronic_recharge,12
SI001695,handset,153
SI001695,mfs,6
SI001695,physical_recharge,4
SI001695,sim,8
SI001696,electronic_recharge,2
SI001696,mfs,3
SI001697,electronic_recharge,7
SI001697,handset,181
SI001697,mfs,4
SI001697,physical_recharge,9
SI001697,sim,12
SI001701,electronic_recharge,3
SI001701,handset,50
SI001701,mfs,1
SI001701,physical_recharge,3
SI001701,sim,5
SI001709,electronic_recharge,3
SI001709,handset,115
SI001709,mfs,3
SI001709,physical_recharge,14
SI001709,sim,2
SI001710,electronic_recharge,9
SI001710,handset,217
SI001710,mfs,5
SI001710,physical_recharge,16
SI001710,sim,9
SI001711,handset,70
SI001711,physical_recharge,3
SI001712,handset,31
SI001712,mfs,3
SI001712,sim,4
SI001714,handset,66
SI001714,mfs,3
SI001714,physical_recharge,4
SI001714,sim,4
SI001715,electronic_recharge,3
SI001716,electronic_recharge,2
SI001716,handset,70
SI001716,mfs,7
SI001717,handset,65
SI001717,mfs,3
SI001717,physical_recharge,5
SI001717,sim,10
SI001718,electronic_recharge,2
SI001718,handset,54
SI001718,mfs,3
SI001718,physical_recharge,4
SI001718,sim,7
SI001722,electronic_recharge,2
SI001722,mfs,2
SI001722,sim,3
SI001723,electronic_recharge,10
SI001723,handset,136
SI001723,mfs,10
SI001723,physical_recharge,17
SI001723,sim,12
SI001724,electronic_recharge,3
SI001724,handset,89
SI001724,mfs,5
SI001724,physical_recharge,11
SI001724,sim,22
SI001725,electronic_recharge,3
SI001725,handset,117
SI001725,mfs,6
SI001725,physical_recharge,12
SI001726,electronic_recharge,8
SI001726,handset,226
SI001726,mfs,5
SI001726,physical_recharge,16
SI001726,sim,10
SI001729,electronic_recharge,8
SI001729,handset,117
SI001729,mfs,1
SI001729,physical_recharge,7
SI001729,sim,4
SI001732,mfs,5
SI001732,sim,5
SI001734,electronic_recharge,13
SI001734,handset,224
SI001734,mfs,6
SI001734,physical_recharge,7
SI001734,sim,16
SI001735,electronic_recharge,4
SI001735,handset,73
SI001735,mfs,2
SI001735,physical_recharge,6
SI001735,sim,5
SI001736,electronic_recharge,12
SI001736,handset,187
SI001736,mfs,5
SI001736,physical_recharge,10
SI001736,sim,43
SI001737,electronic_recharge,2
SI001737,handset,44
SI001737,physical_recharge,7
SI001737,sim,6
SI001738,electronic_recharge,16
SI001738,handset,108
SI001738,mfs,5
SI001738,physical_recharge,26
SI001738,sim,35
SI001739,electronic_recharge,4
SI001739,handset,38
SI001739,mfs,5
SI001739,physical_recharge,8
SI001739,sim,8
SI001740,electronic_recharge,12
SI001740,handset,214
SI001740,mfs,8
SI001740,physical_recharge,17
SI001740,sim,7
SI001743,handset,34
SI001743,physical_recharge,5
SI001743,sim,6
SI001745,electronic_recharge,3
SI001745,handset,35
SI001745,mfs,3
SI001745,physical_recharge,14
SI001745,sim,13
SI001746,electronic_recharge,1
SI001746,handset,71
SI001746,mfs,6
SI001746,physical_recharge,4
SI001746,sim,6
SI001747,electronic_recharge,3
SI001747,handset,71
SI001747,mfs,8
SI001747,physical_recharge,15
SI001747,sim,10
SI001748,electronic_recharge,1
SI001748,sim,2
SI001749,electronic_recharge,6
SI001749,handset,212
SI001749,mfs,5
SI001749,physical_recharge,15
SI001749,sim,10
SI001750,electronic_recharge,6
SI001750,handset,138
SI001750,mfs,3
SI001750,physical_recharge,6
SI001750,sim,14
SI001751,electronic_recharge,3
SI001751,handset,51
SI001751,mfs,3
SI001751,physical_recharge,8
SI001751,sim,2
SI001753,electronic_recharge,3
SI001753,handset,106
SI001753,mfs,4
SI001753,physical_recharge,15
SI001753,sim,13
SI001754,electronic_recharge,3
SI001754,handset,56
SI001754,sim,7
SI001755,electronic_recharge,2
SI001755,physical_recharge,4
SI001755,sim,4
SI001756,electronic_recharge,1
SI001756,handset,60
SI001756,mfs,1
SI001756,physical_recharge,7
SI001756,sim,3
SI001759,electronic_recharge,17
SI001759,handset,144
SI001759,mfs,3
SI001759,physical_recharge,14
SI001759,sim,20
SI001763,electronic_recharge,4
SI001763,handset,60
SI001763,mfs,3
SI001763,physical_recharge,10
SI001763,sim,8
SI001764,electronic_recharge,3
SI001764,handset,66
SI001764,mfs,3
SI001764,physical_recharge,4
SI001765,electronic_recharge,7
SI001765,handset,106
SI001765,mfs,15
SI001765,physical_recharge,11
SI001765,sim,13
SI001766,electronic_recharge,9
SI001766,handset,417
SI001766,mfs,8
SI001766,physical_recharge,26
SI001766,sim,21
SI001767,electronic_recharge,2
SI001767,handset,70
SI001767,mfs,4
SI001767,physical_recharge,3
SI001767,sim,6
SI001768,electronic_recharge,4
SI001768,handset,28
SI001768,mfs,2
SI001768,physical_recharge,5
SI001768,sim,3
SI001769,handset,35
SI001769,physical_recharge,8
SI001769,sim,4
SI001771,mfs,4
SI001771,physical_recharge,8
SI001772,electronic_recharge,2
SI001772,handset,54
SI001772,mfs,4
SI001772,physical_recharge,8
SI001774,handset,59
SI001774,physical_recharge,14
SI001774,sim,3
SI001776,electronic_recharge,6
SI001776,handset,66
SI001776,mfs,13
SI001776,physical_recharge,17
SI001776,sim,5
SI001777,handset,59
SI001778,electronic_recharge,4
SI001778,handset,134
SI001778,mfs,3
SI001778,physical_recharge,11
SI001779,electronic_recharge,3
SI001779,physical_recharge,3
SI001780,electronic_recharge,4
SI001780,handset,36
SI001780,mfs,2
SI001780,physical_recharge,6
SI001780,sim,6
SI001782,handset,83
SI001782,mfs,3
SI001782,physical_recharge,14
SI001782,sim,4
SI001787,electronic_recharge,4
SI001787,handset,90
SI001787,mfs,3
SI001787,physical_recharge,10
SI001787,sim,4
SI001788,sim,4
SI001789,electronic_recharge,4
SI001789,handset,51
SI001789,mfs,2
SI001795,electronic_recharge,6
SI001795,handset,79
SI001795,mfs,6
SI001795,physical_recharge,8
SI001795,sim,9
SI001796,mfs,1
SI001796,physical_recharge,4
SI001798,electronic_recharge,1
SI001798,handset,28
SI001798,mfs,1
SI001798,physical_recharge,8
SI001801,electronic_recharge,2
SI001801,handset,43
SI001801,physical_recharge,6
SI001801,sim,3
SI001804,electronic_recharge,7
SI001804,handset,167
SI001804,mfs,5
SI001804,physical_recharge,14
SI001806,electronic_recharge,1
SI001806,mfs,1
SI001806,physical_recharge,7
SI001806,sim,4
SI001807,electronic_recharge,5
SI001807,handset,204
SI001807,mfs,5
SI001807,physical_recharge,19
SI001809,electronic_recharge,11
SI001809,handset,192
SI001809,mfs,6
SI001809,physical_recharge,6
SI001809,sim,10
SI001812,mfs,1
SI001812,physical_recharge,3
SI001812,sim,3
SI001815,electronic_recharge,8
SI001815,mfs,3
SI001815,physical_recharge,5
SI001815,sim,6
SI001817,physical_recharge,5
SI001818,electronic_recharge,1
SI001818,handset,49
SI001818,mfs,2
SI001818,physical_recharge,3
SI001818,sim,6
SI001819,electronic_recharge,1
SI001819,handset,37
SI001819,mfs,8
SI001821,electronic_recharge,2
SI001821,handset,30
SI001821,mfs,1
SI001821,physical_recharge,7
SI001821,sim,5
SI001824,electronic_recharge,3
SI001824,handset,40
SI001824,mfs,3
SI001824,physical_recharge,6
SI001825,mfs,1
SI001829,electronic_recharge,1
SI001829,handset,47
SI001829,mfs,4
SI001829,physical_recharge,8
SI001829,sim,5
SI001830,electronic_recharge,3
SI001830,handset,190
SI001830,mfs,4
SI001830,physical_recharge,6
SI001830,sim,10
SI001831,electronic_recharge,2
SI001831,handset,71
SI001831,mfs,3
SI001833,electronic_recharge,9
SI001833,handset,292
SI001833,mfs,1
SI001833,physical_recharge,17
SI001833,sim,25
SI001836,electronic_recharge,18
SI001836,handset,208
SI001836,mfs,11
SI001836,physical_recharge,37
SI001836,sim,11
SI001837,electronic_recharge,10
SI001837,handset,84
SI001837,mfs,1
SI001837,physical_recharge,17
SI001837,sim,8
SI001838,electronic_recharge,7
SI001838,mfs,8
SI001838,sim,11
SI001839,mfs,3
SI001839,physical_recharge,15
SI001840,mfs,1
SI001841,electronic_recharge,2
SI001841,handset,73
SI001841,mfs,4
SI001841,physical_recharge,6
SI001841,sim,5
SI001843,electronic_recharge,12
SI001843,handset,133
SI001843,mfs,4
SI001843,physical_recharge,6
SI001843,sim,5
SI001846,handset,101
SI001846,mfs,1
SI001846,sim,7
SI001848,physical_recharge,8
SI001849,electronic_recharge,5
SI001849,handset,40
SI001849,mfs,2
SI001849,physical_recharge,3
SI001849,sim,6
SI001850,handset,25
SI001852,electronic_recharge,3
SI001852,mfs,1
SI001852,sim,4
SI001853,electronic_recharge,18
SI001853,handset,57
SI001853,mfs,3
SI001853,physical_recharge,13
SI001853,sim,8
SI001854,electronic_recharge,2
SI001854,handset,65
SI001854,physical_recharge,4
SI001855,electronic_recharge,4
SI001855,handset,121
SI001855,mfs,1
SI001855,physical_recharge,17
SI001859,handset,52
SI001859,mfs,3
SI001860,mfs,2
SI001860,physical_recharge,6
SI001865,electronic_recharge,1
SI001865,handset,64
SI001865,physical_recharge,6
SI001865,sim,7
SI001866,electronic_recharge,2
SI001866,mfs,3
SI001866,physical_recharge,7
SI001866,sim,6
SI001867,electronic_recharge,11
SI001867,handset,130
SI001867,mfs,3
SI001867,physical_recharge,8
SI001867,sim,21
SI001868,electronic_recharge,6
SI001868,handset,54
SI001868,mfs,8
SI001868,physical_recharge,14
SI001868,sim,13
SI001869,electronic_recharge,13
SI001869,handset,249
SI001869,mfs,18
SI001869,physical_recharge,21
SI001869,sim,15
SI001870,electronic_recharge,3
SI001872,handset,70
SI001872,mfs,4
SI001872,physical_recharge,6
SI001872,sim,9
SI001874,sim,3
SI001877,electronic_recharge,1
SI001877,handset,122
SI001877,mfs,2
SI001877,physical_recharge,4
SI001877,sim,5
SI001878,electronic_recharge,3
SI001878,handset,84
SI001878,mfs,2
SI001878,sim,13
SI001879,electronic_recharge,3
SI001879,mfs,4
SI001879,physical_recharge,17
SI001879,sim,14
SI001880,electronic_recharge,2
SI001880,handset,137
SI001880,mfs,3
SI001880,physical_recharge,6
SI001880,sim,6
SI001881,electronic_recharge,7
SI001881,handset,76
SI001881,mfs,5
SI001881,physical_recharge,8
SI001881,sim,8
SI001882,electronic_recharge,8
SI001882,handset,53
SI001882,mfs,3
SI001882,physical_recharge,4
SI001882,sim,10
SI001883,electronic_recharge,3
SI001883,handset,131
SI001883,mfs,6
SI001883,physical_recharge,8
SI001884,electronic_recharge,2
SI001884,handset,66
SI001884,mfs,6
SI001884,physical_recharge,5
SI001884,sim,14
SI001885,electronic_recharge,8
SI001885,handset,82
SI001885,mfs,4
SI001885,physical_recharge,11
SI001885,sim,13
SI001886,electronic_recharge,4
SI001886,handset,63
SI001886,mfs,7
SI001886,physical_recharge,10
SI001886,sim,5
SI001891,electronic_recharge,2
SI001891,handset,67
SI001891,mfs,8
SI001891,physical_recharge,3
SI001891,sim,3
SI001892,electronic_recharge,2
SI001892,handset,122
SI001892,mfs,2
SI001892,physical_recharge,8
SI001892,sim,18
SI001893,electronic_recharge,3
SI001893,handset,46
SI001893,mfs,1
SI001893,physical_recharge,3
SI001893,sim,3
SI001894,electronic_recharge,2
SI001894,handset,130
SI001894,mfs,2
SI001894,physical_recharge,3
SI001894,sim,11
SI001896,electronic_recharge,8
SI001896,handset,117
SI001896,mfs,17
SI001896,physical_recharge,10
SI001896,sim,20
SI001897,handset,93
SI001897,mfs,3
SI001898,electronic_recharge,1
SI001898,handset,74
SI001898,mfs,2
SI001898,physical_recharge,6
SI001899,electronic_recharge,6
SI001899,handset,125
SI001899,mfs,9
SI001899,physical_recharge,18
SI001899,sim,4
SI001902,electronic_recharge,6
SI001902,handset,105
SI001902,physical_recharge,11
SI001902,sim,3
SI001907,electronic_recharge,2
SI001907,handset,27
SI001907,mfs,2
SI001907,physical_recharge,3
SI001907,sim,4
SI001908,electronic_recharge,4
SI001908,handset,72
SI001908,mfs,1
SI001908,physical_recharge,5
SI001908,sim,2
SI001910,handset,49
SI001910,mfs,1
SI001910,physical_recharge,5
SI001910,sim,3
SI001911,electronic_recharge,10
SI001911,mfs,3
SI001911,physical_recharge,8
SI001911,sim,8
SI001913,electronic_recharge,3
SI001913,handset,118
SI001913,mfs,3
SI001913,physical_recharge,8
SI001913,sim,5
SI001914,electronic_recharge,2
SI001914,mfs,4
SI001914,sim,5
SI001916,electronic_recharge,2
SI001916,handset,52
SI001916,mfs,4
SI001916,physical_recharge,5
SI001922,electronic_recharge,1
SI001922,handset,48
SI001922,mfs,1
SI001922,physical_recharge,4
SI001922,sim,6
SI001924,electronic_recharge,5
SI001924,handset,227
SI001924,mfs,12
SI001924,physical_recharge,15
SI001924,sim,6
SI001925,electronic_recharge,8
SI001925,handset,48
SI001925,mfs,5
SI001925,physical_recharge,3
SI001925,sim,11
SI001926,electronic_recharge,7
SI001926,handset,127
SI001926,mfs,6
